"Index","010","011","012","013","014","015","016","017","018","020","021","022","023","024","025","026","027","028","029","030","031","032","033","034","035","036","037","038","039","040","041","042","043","044","045","046","047","048","049","050","051","052","053","054","055","056","057","058","060","061","070","071","072","073","074","080","081","082","083","084","085","086","087","088","089","090","091","092","093","094","095","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129"
"1966-07-01",0,0,0,0,0,0,0,0,0,0,0,0.0324,0,0,0,0,0,0.0195,0.0346,0.0132,0,0,0.0042,0.0068,0,2e-04,0,0.0802,0.2242,0.9543,0.9718,6.6947,5.7,26.2426,38.9897,54.8781,69.3504,89.6146,100.5816,81.551,104.7684,104.3487,102.0491,107.4499,117.2203,NA,132.7951,121.7409,176.646,136.7089,152.1764,237.8015,182.0028,250.4056,179.7987,161.6891,245.5212,161.436,262.3249,185.6888,257.2492,159.0167,208.3742,173.823,179.0325,166.2225,202.9605,130.3757,152.9375,310.4744,255.3596,302.1917,372.5418,480.2082,366.3033,343.3102,471.3155,447.7964,360.447,399.0629,215.5878,273.6474,207.0987,121.4236,102.5781,141.8909,82.3332,117.4628,102.881,141.8017,46.3667,158.417,130.6583,107.2867,132.9665,80.6823,30.4288,49.6428,119.6405,54.2476,92.0919
"1966-08-01",1e-04,0,0,0,0,0,0,0,0,1e-04,2e-04,0,0.1604,0.0563,0.0012,0.0026,0,0,4e-04,0.3468,0.0204,0,0,0.3213,0,0.0851,0,0.2542,0.1757,1.0643,1.7727,3.7853,5.3759,1.7485,10.9837,0.507,16.9675,9.2877,9.2994,3.877,19.4015,25.0787,10.0459,27.4637,18.327,NA,51.8936,31.3633,71.2789,62.5598,80.95,123.8117,95.3372,176.2474,138.8828,149.55,199.3422,152.1142,222.0925,185.5187,226.6312,178.8467,194.9473,163.8291,153.9914,146.36,174.7195,112.8578,120.4875,233.0638,161.2107,172.568,212.6936,260.9664,192.8684,190.9506,247.3414,288.7758,222.4115,310.0808,175.6105,195.593,218.6126,217.9398,96.1193,216.7412,99.6753,137.8711,108.6142,189.9873,39.1917,163.7349,177.005,95.2799,140.3479,81.9545,32.4074,40.1016,95.7058,49.5696,61.2552
"1966-09-01",0.8102,0,0.0512,0.0044,0,0.0473,0.1626,0.5534,0,2.6647,0.5124,2e-04,3.6789,3.6821,0.6828,0.6264,0.0069,0,0.0116,0.7839,5e-04,0.0053,0,0.4877,0,0.3508,0,0.2002,0,0,0.0017,0,0.2889,0,0.6234,0.1968,0.1667,1.2719,1.1474,0.592,0.0137,0.7088,0,0.7029,0.3419,NA,6.9491,6.3723,12.1314,8.3031,10.9532,30.4713,21.4798,48.3582,28.6651,36.8287,63.0302,40.8932,78.7677,48.3031,67.8884,38.7596,53.1427,44.8984,52.838,52.6375,68.3412,41.4361,45.6675,113.1973,71.8121,81.703,108.9468,118.8652,102.8049,108.5102,162.3792,178.0323,158.8514,209.2129,96.8357,151.7821,171.1287,137.8307,84.0638,198.0781,81.1356,163.7425,140.3466,231.4833,60.1617,258.5871,202.9276,160.2087,153.9977,109.2233,44.6969,60.6574,110.0012,62.479,76.6314
"1966-10-01",6.5907,0,5.3046,0.8811,0.1828,0.5822,0.3826,0.1785,0,1.4233,0.1593,0.1418,3.0677,1.2001,0.2812,1.1577,0.063,3e-04,0.0204,2.5336,0.0511,0.0249,0.0042,1.4017,0,0.5359,0,3.5204,0.126,0,0.5235,0,4.5761,0,3.0428,0,4.1163,0.0835,0.4371,1.601,3.2117,4.708,2.3665,9.3716,3.3617,NA,21.8274,7.3505,27.2385,11.4394,12.2484,38.3789,17.3465,34.8105,17.3394,19.1183,39.9734,26.2997,78.6018,32.1731,46.6408,37.0517,48.2445,47.617,61.2659,72.2575,82.0919,61.0113,64.8325,135.358,88.0411,96.3453,130.1744,151.4267,130.9503,136.9681,193.3198,237.2883,215.4865,266.6775,125.9061,203.693,193.44,152.2285,106.3544,211.4828,104.0999,168.844,137.3781,216.2381,57.2967,229.5776,200.4283,142.906,169.5168,121.2158,44.0296,63.6348,137.0288,67.582,65.2119
"1966-11-01",13.6125,0.0792,9.7894,1.4332,0.6288,1.9547,1.0899,0.9063,0,1.3657,0.0766,0,0.0055,0,0,0,0,0,7e-04,0.2149,0.003,0.0086,0.0384,3.1653,0,1.6473,0,5.9757,0.0578,0,0.3873,0,8.3045,0.0421,9.9428,0.0205,7.5612,3.0562,4.3726,3.247,9.8125,13.6464,2.6665,11.5667,2.8324,NA,22.4032,2.7384,25.696,0.2723,0,26.3545,1.3202,13.2085,3.1623,2.4226,7.967,0.93,19.3929,5.0287,12.6973,9.8992,13.0242,17.515,19.7823,17.65,28.8652,18.3922,20.49,59.8173,37.15,44.188,58.5628,74.3015,66.7511,69.8579,93.7728,118.7224,102.0238,158.8866,63.75,103.4086,121.8209,98.1318,55.8944,145.9998,48.2433,117.9112,99.9632,197.1383,29.0933,185.2963,210.6049,96.2911,187.6838,120.3374,44.584,43.0936,145.8174,69.0724,69.3855
"1966-12-01",48.5671,12.5662,45.9532,19.5305,7.2956,14.5542,8.2796,4.1802,0,15.8338,1.2184,0,11.665,5.5117,0.6774,0,0,0,0,0.1865,0,0,0,0.9107,0,0.2717,0,3.4958,0,0,0.0377,0,9.1576,0,6.8549,0,5.9666,0,0,0,3.2615,5.7276,0.1959,12.4943,2.6518,NA,17.2314,6.0423,18.7617,15.8436,23.1376,42.316,36.9535,77.9166,59.8112,80.8952,160.6104,117.4932,258.2293,159.8531,204.2312,120.4163,162.6206,154.3914,165.3957,167.855,226.184,129.3096,129.95,334.1508,189.0486,218.0343,290.501,247.7555,242.2249,220.3274,306.5614,317.5096,268.9634,338.6486,144.3657,234.2078,236.5141,176.7932,103.525,238.8499,82.3681,154.7855,118.334,277.0203,47.31,213.9938,257.0599,132.772,195.8948,145.5049,86.539,92.3431,135.7123,96.7509,79.2971
"1967-01-01",30.8045,9.7135,33.8671,15.5166,5.5514,11.5047,7.2888,5.2284,1.5794,9.6934,1.5042,3.6132,7.8733,4.8772,2.3579,0.3335,0.3224,0.5901,0.4537,0.2046,0.0977,0.0462,0.55,0.1183,0,0.589,0,2.6428,0.9558,0.4414,2.0764,0.3035,7.6721,0.0044,6.0406,0,9.2748,0.026,0.05,0,3.292,5.56,0,20.3112,0.0981,NA,20.1942,0.3844,15.144,1.3707,0.5256,16.13,0.0435,18.3186,2.2901,7.2665,33.7415,15.2713,49.4941,23.3831,40.5106,26.5167,39.1779,41.4167,47.1414,35.845,56.426,32.6313,37.0075,91.6124,68.5632,75.03,100.3861,125.9445,121.066,148.4338,184.0298,229.0167,181.9961,283.6124,122.3725,175.584,208.4841,189.5592,102.2187,292.0501,111.0121,231.3183,185.9407,327.0538,101.2267,284.2869,278.4601,178.0865,229.5248,171.8057,80.0322,108.4721,149.2301,89.7117,91.3534
"1967-02-01",94.8511,36.3523,89.2858,62.2885,27.2034,50.1357,28.1949,26.818,0.5109,71.3051,19.3574,6.6722,38.5877,37.2099,16.1921,2.1053,0.4948,1.6515,1.679,2.1013,0.0681,0,0,0.0747,0,0.0472,0.01,0.3382,0.0882,0,0.5741,0.0194,1.1788,0,1.712,0,5.2425,0.4433,0.2965,0,4.3055,4.4136,0,9.4774,0,NA,9.7019,0.3572,7.3331,0,0,5.3901,0.3057,0.4126,2.189,8.4087,4.0187,12.8189,21.894,21.395,26.7012,23.2508,25.6794,20.7399,19.922,19.8275,29.7568,17.1061,19.0025,34.7441,26.7989,30.4837,36.8003,67.0527,52.0028,75.213,86.5408,116.1564,98.0739,162.7159,77.2089,106.8172,155.9932,169.7658,71.384,267.3904,88.5582,240.2864,216.4775,367.9101,102.925,332.2037,326.2881,209.8816,302.1755,178.9549,57.717,85.1234,190.3601,99.4483,100.0906
"1967-03-01",46.9701,9.7169,47.0653,24.84,9.3903,22.6021,12.9513,4.4085,0,24.4509,3.506,0,5.1703,3.837,2.6689,0.9457,0.0029,0.0352,0.0138,2.1862,0.1213,0.1392,0.0285,1.4362,0,0.8962,0.1051,1.862,0.6163,0,1.367,0,4.3752,0,3.8562,0,0.7556,0.0194,0,0,0.8241,0.9625,0,1.8164,0,NA,4.0497,0,9.737,0,0,21.3928,0,11.9129,1.8928,5.7065,14.2355,7.8048,25.1277,9.5675,13.4378,13.6892,14.8645,13.7596,20.0709,24.0475,28.449,17.2548,16.82,48.1455,32.4507,38.0773,52.7176,64.1021,67.2699,96.5332,115.5534,190.9329,146.0396,224.8979,116.9755,124.0597,145.6009,120.2879,71.2801,246.8311,111.0247,257.6483,268.1709,344.1499,175.2192,422.9624,323.7817,268.4377,247.0168,186.3085,68.5046,128.85,158.5736,95.4828,106.1947
"1967-04-01",22.8939,1.0512,11.4598,5.4493,2.8093,8.8342,6.7447,5.3478,0,27.3669,5.1296,0.0848,6.704,5.3684,6.7796,0.0626,0.1699,0.0393,0.0497,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0,0,0,0,0.0124,0,NA,0.7535,0,1.9974,0.2123,0.7688,9.8304,3.0743,8.5125,0.0587,0,6.203,1.181,16.6434,4.1925,6.4657,3.4625,5.4715,9.0823,10.7937,15.7,14.7232,14.4965,15.74,29.428,20.27,19.6413,27.9239,43.1394,36.5447,39.4697,48.7037,70.9164,58.0327,117.1018,53.7442,82.629,140.818,158.2148,73.9367,237.3303,107.3091,188.069,168.1077,254.6797,67.4658,282.8158,245.516,175.3182,223.4374,157.6346,59.2737,76.8728,168.1336,90.2829,85.255
"1967-05-01",0.9448,2.7419,1.0332,0.3993,0.0506,0.1228,0.0282,0.0033,0.0647,0.0717,0.045,1.1718,0.2151,0.1678,0.0126,0.2555,0.0216,0.3571,0.5983,1.2447,0.1603,0.2206,0.8117,1.3659,0.3071,0.9542,0.4865,2.0956,0.2874,0,0.4785,0.9988,0.4033,0.2956,1.0855,0,1.8666,4.7583,7.0632,7.036,5.2419,6.2409,15.7594,12.3677,24.2533,NA,40.0414,37.8853,78.1328,89.3746,123.0184,139.6572,155.7415,201.6381,174.0823,162.5391,257.0787,200.2627,358.5423,246.4956,352.6953,219.4363,282.5024,229.9344,230.3314,207.695,281.0067,149.2409,170.165,442.1825,286.1486,344.298,444.4397,535.4894,412.7078,391.8669,562.5466,533.3641,463.8654,534.4397,263.3172,410.0397,405.5969,286.6467,244.9131,336.9449,222.8762,255.3461,240.377,312.233,130.6417,296.0315,264.9421,169.4241,211.4399,137.7884,54.6955,88.1988,158.4485,78.2762,85.4751
"1967-06-01",3.5513,22.0181,4.9728,6.4534,3.2959,1.1525,2.1692,1.4943,1.79,4.3848,0.8284,2.5322,3.7201,6.1938,0.976,0.4207,0.1186,0.1434,0.1979,1.1689,0.0039,0.0334,0.0135,0.718,0,0.0015,0,0.1303,0.0023,0,0,0,3.6794,0.1892,2.2432,0.1829,4.9203,2.6131,4.9503,5.182,8.2797,9.6459,8.1562,19.3919,17.408,NA,50.374,29.1026,84.708,51.4342,53.9272,118.4164,59.7724,119.3671,82.0848,99.617,133.2914,118.5145,195.507,154.8919,210.9059,176.32,209.5861,185.8886,192.6088,197.355,198.6327,174.6148,190.38,267.7282,239.1971,266.178,281.1161,396.0815,258.5628,266.2844,291.0171,357.8504,305.5403,389.9427,263.7237,263.3293,280.1993,280.3761,142.5111,294.4591,135.4864,205.451,187.8432,319.2769,86.0958,276.799,288.7152,129.5434,208.3009,98.9997,27.2153,57.3022,124.4547,52.1252,59.0195
"1967-07-01",0.5,0.45,0.7258,0.0859,0.004,0.0525,0.0715,0.0084,0.0412,0,0.0026,0.1172,0.0501,0.0014,0.0012,0.0062,0.0063,0.0222,0.0874,0.2163,0.1657,0.209,1.5427,4.4162,2.9122,4.8594,4.7937,11.1928,7.1322,10.49,11.715,17.8618,32.1424,28.8865,57.3138,46.1829,76.9619,74.4475,80.7755,71.356,94.0944,103.3608,88.3085,103.5022,104.992,NA,133.8697,119.637,163.8202,132.7393,140.9376,185.6858,145.6852,180.6937,156.1016,154.0622,170.7476,167.64,200.3489,188.4212,250.1896,185.2729,211.5833,180.014,184.605,173.4875,177.2566,145.7148,172.17,254.36,253.1621,303.733,326.9111,515.2364,334.278,336.8447,445.4188,491.099,441.3824,544.7022,321.1588,415.4543,453.6857,413.4672,264.8929,436.6335,249.6677,288.8395,269.5379,391.204,149.8667,344.4516,312.6662,165.8184,192.39,117.7175,52.5867,100.3728,123.7951,65.8786,61.0188
"1967-08-01",0.9999,0,1.4334,0.1486,0,0.0746,0.092,0.0046,0,0.0037,0.3371,0,0.9123,1.6113,1.4942,0.122,0.2733,0.0633,1.4843,0.0028,0.7943,0.435,0.051,0.2329,0,0.0179,0,0.3613,0.268,0,2.2245,1.7965,3.9247,3.4908,9.6864,4.9289,11.5101,6.2937,6.7848,6.184,12.8384,14.7957,10.1359,18.2735,16.0998,NA,43.3195,27.5974,60.779,33.9754,40.5832,87.265,58.8435,112.9976,88.0489,104.473,175.7336,121.9335,249.7725,139.9694,199.0984,138.0346,181.4688,156.0371,184.3216,182.13,217.8874,140.3317,162.8425,374.1573,246.4229,273.1283,358.1139,398.9906,323.271,338.6907,536.853,568.6578,560.8584,659.1193,277.6896,547.2341,523.4926,391.5591,318.3787,388.4539,244.3445,253.6098,211.8868,298.667,103.065,259.7744,227.1959,141.6099,180.3407,118.2895,44.9022,75.9332,94.2147,48.9486,46.5769
"1967-09-01",9.3337,0,8.3024,1.3188,0.433,0.8663,0.6471,0.8231,0,1.7526,0.1382,0.0042,2.3191,1.0476,0.1523,0.2332,0,0.0018,0.0095,2.087,0.6082,1.2381,0.0675,3.8773,0,2.3746,2.6642,4.3766,4.6113,6.8857,6.4037,10.6365,12.921,18.0843,17.6093,16.1881,15.1688,16.2902,17.561,16.406,17.4141,20.0828,23.3229,17.1736,33.0796,NA,28.4813,38.276,45.2322,47.8609,48.17,66.8332,51.822,76.5007,59.0878,66.0278,84.6058,73.7237,97.6251,85.4056,114.5133,80.7817,99.9479,83.6769,88.6988,81.635,106.3288,81.5783,101.2325,157.216,156.7468,175.0637,191.257,253.4285,185.203,195.1069,247.0298,279.16,207.7504,272.9786,139.881,174.0836,192.7699,173.0817,91.1392,242.9573,106.0162,191.0958,174.4046,298.2098,77.8858,323.005,302.611,196.5742,259.2972,164.0451,59.8852,82.9107,156.9007,86.8289,67.6163
"1967-10-01",2.235,0,3.3178,0.0742,0.0128,0.0684,0.0364,0.0096,0,1.9528,0.083,0.284,2.1626,0.4194,0.1004,0.8986,0,7e-04,0.0058,0.9039,0.0446,0.0101,0,0.6876,0,0.0866,0.0057,1.6573,0.0379,0,2.0745,0.2212,8.6477,0.1508,7.5099,0.0733,7.5015,0.515,0.5087,0,9.4381,15.0081,0,12.7659,2.3633,NA,34.9893,7.6209,42.0227,9.0322,10.7172,60.4584,19.7807,65.078,42.2851,55.85,97.1419,63.0052,185.382,105.8469,166.4747,122.4796,155.337,138.4077,131.7614,121.255,170.5328,109.187,119.095,257.4182,176.8918,198.938,244.1606,289.3824,233.9465,237.8338,289.1863,338.3989,268.2863,346.5038,170.4074,223.7201,221.8034,178.0662,98.6657,187.2595,84.2317,111.3141,80.2013,170.8407,30.7783,116.5587,138.5843,75.3638,111.6595,64.3936,30.371,35.9828,83.0349,42.6671,30.7154
"1967-11-01",5.1344,0.0058,4.0357,0.5984,0.2984,0.9665,0.721,0.1261,0,0,0,0,0.0244,0,0,6e-04,0,0,0,0.1341,0,0,0,1.7574,0,1.3326,0.0064,6.6544,0.3989,0,3.1915,0.0388,8.2056,0.5515,14.6247,7.4903,13.1232,6.0215,3.5371,3.967,6.5001,6.2843,1.2818,6.1365,0.2107,NA,5.5332,0.0179,6.8296,2.109,4.76,15.1356,6.8024,25.6847,13.4973,16.6313,33.2111,21.5126,43.9066,27.3944,40.7488,32.7829,40.1767,38.1509,51.1143,58.76,51.0063,48.493,54.5775,88.8392,81.3889,92.427,98.1189,137.7503,102.9577,116.528,156.4216,207.1236,182.2341,267.3212,118.823,178.1607,228.8747,227.8961,116.8839,384.3015,148.5195,312.6667,292.59,487.1634,122.9208,403.604,412.3431,234.241,336.6065,214.7982,77.9476,107.0839,169.7893,91.8762,67.5034
"1967-12-01",96.909,19.9108,64.1158,45.1175,20.2896,36.2319,21.8375,22.2789,0,80.1406,15.8415,0,44.2118,34.9137,6.4496,0.929,0.035,0.0167,0.1417,3.2837,0.1214,0.1949,0,2.753,0,0.3464,0,7.3478,0,0,0.0272,0,3.4497,0,0.9248,0,0.4959,0,0,0,0.0037,0.0148,0,0.5431,0,NA,0.5865,0,0.9042,0,0,1.6258,0,0.2265,0,0,2.9209,0.0121,11.947,1.7288,5.3825,6.9446,9.2458,10.1781,14.9389,16.5875,19.0951,15.1035,18.595,38.8731,31.6311,36.4253,47.1413,75.1494,65.2431,89.0763,123.8706,213.2587,173.9619,312.2382,101.2336,165.6844,209.0596,176.8872,88.295,302.9427,112.4281,242.3461,198.5374,376.121,95.6558,307.7895,340.3322,178.7984,322.2274,195.3639,86.7674,95.1595,192.2758,108.0931,77.2563
"1968-01-01",73.7113,14.4404,51.5657,28.0803,13.3607,33.2439,20.5139,19.7858,0.7307,61.2643,12.5056,3.1724,41.1355,28.3727,8.6192,0.8731,0.6663,0.6917,0.6751,1.5606,0.1027,0.0097,0.3049,0.4898,0,0.4358,0,3.3548,0.1402,0.3371,1.4092,0,3.4053,0,0.7677,0,2.173,0,0,0,0.4808,0.9427,0,3.5217,0,NA,2.222,0,0.2283,0,0,0.0111,0,0.0065,0,0,0.227,0,0.7058,0,0,0,0,0,1.8975,5.8475,2.176,2.7622,2.66,6.3806,4.6175,3.7097,6.8673,13.3915,15.144,30.1847,44.8737,99.0167,98.4666,189.955,58.3159,123.3273,180.6193,151.1535,91.3807,280.4875,113.3781,245.7,220.4889,359.3368,125.515,397.7059,339.9502,247.7826,279.611,186.2296,67.595,105.8688,167.0825,92.2904,105.631
"1968-02-01",87.297,22.8742,70.6158,39.6217,17.411,34.4923,21.8685,20.7191,0.1908,74.2827,13.2589,3.7722,53.0693,37.3344,12.0526,4.4044,0.5716,1.0702,0.9336,7.5581,0.3028,4e-04,0.0402,0.4463,0,0.2353,0.0015,5.7776,0.0868,0,1.8173,0.0065,3.6509,0,1.4286,0,0.9057,0,0,0,0.4232,0.4111,0,1.7755,0,NA,0.9676,0,0.2429,0,0,0.0407,0,0.0254,0,0,3.0102,7.0644,26.001,13.2644,24.4651,17.695,25.3167,26.9934,34.4405,38.8825,38.4005,28.4091,31.6675,77.4477,56.0418,65.7793,83.2898,107.0218,100.9804,129.2632,193.8554,251.1122,213.5824,339.8551,144.5164,225.7797,303.7046,280.4062,148.2276,346.6364,148.0581,267.8363,237.147,362.265,118.9967,382.3247,347.6304,233.2692,306.5484,207.3015,88.1042,116.4541,196.4987,114.5845,109.2891
"1968-03-01",65.3558,25.4946,66.6561,36.2793,13.9186,31.2566,20.1056,17.1353,0,41.0963,12.7414,0.8919,10.534,10.0623,14.3946,5.4673,0.9672,2.8523,2.0396,6.6249,3.0693,3.071,0.4341,6.3364,0.2008,5.2839,1.1508,7.9867,2.5487,0,6.476,0.0618,11.7199,0,8.6896,0,4.3007,0.03,0,0,2.2605,1.2413,0,4.6069,0,NA,5.6169,0,12.2868,0.0132,0,24.3183,0,18.5682,1.958,7.6187,26.9415,16.9115,55.905,34.4481,40.3531,24.6667,31.1245,29.1814,28.8934,29.7925,53.0873,23.637,21.3675,94.7629,37.0757,38.6427,73.8377,62.1476,71.6091,75.8536,105.5747,148.3835,126.7409,185.1234,62.3605,114.986,115.5061,84.3309,56.913,161.4491,66.9492,149.4715,137.4482,222.4729,62.4975,316.8742,278.3514,231.436,300.0617,186.2802,57.2232,79.4709,209.2346,107.8728,113.3957
"1968-04-01",6.54,0.025,6.3941,0.6528,0.2582,0.7438,0.7325,0.244,0,0.2383,0.0023,0.0194,0.5526,1.133,0.3963,0.1588,0.0017,0.1171,0.4226,1.4942,0.1575,0.0156,0.6801,0.5648,0,0.0554,0,0.3901,0.2197,1.5857,0.805,4.1706,1.2069,0.3653,1.9504,0,1.8981,0.0587,0.0732,0,1.4803,2.7857,0.4047,1.9941,1.4927,NA,2.0976,0.3007,3.6356,0,0,8.7657,4.942,10.718,8.9994,10.663,16.154,8.6029,28.5175,11.5431,22.2431,13.7271,21.5682,25.3303,23.4211,33.99,33.157,30.8709,31.5775,59.4344,47.325,57.566,70.9922,119.5045,84.8539,106.8601,102.9236,165.2261,123.6297,211.3346,138.4795,119.7947,184.5286,220.3778,72.4193,253.4686,96.2024,189.3221,173.4672,284.0005,85.7925,244.6725,235.0511,140.6953,215.0278,144.6292,54.6333,67.9363,173.0851,96.822,86.545
"1968-05-01",6.4762,5.8881,8.755,4.2792,1.3579,2.3926,1.739,1.2643,1.5665,1.5526,1.2969,1.7435,4.0303,3.8358,3.9226,7.5188,2.18,1.3567,0.7138,10.4663,2.7315,3.1868,0.3011,6.5293,0,1.9897,0.031,5.1914,0.2985,0,0.5872,0.4059,1.5826,3e-04,0.1132,0,0.2485,0,0,0,0,3e-04,0,0.6822,0,NA,7.1831,1.9256,19.2827,15.303,20.378,49.1556,29.6554,73.9337,50.9337,61.3204,80.7867,69.4066,131.7274,87.1556,135.5724,91.4067,125.2942,112.6833,138.9689,149.3075,154.9319,134.8052,143.6875,246.8842,193.6871,205.2883,246.4612,330.7748,229.0788,229.0981,282.7641,348.4635,287.9093,395.7683,201.4208,285.7615,314.8457,289.6804,167.8206,396.0573,198.1128,313.1463,324.4095,455.6917,169.9367,459.6755,423.6055,253.3766,320.3478,191.0797,68.6018,123.324,225.2026,113.0163,109.2014
"1968-06-01",1.3382,15.2423,3.4892,4.2633,2.0138,0.4204,1.0115,0.3329,3.8557,0.2854,0.6978,4.9373,8.8882,14.3805,4.0878,4.7628,1.1843,1.8854,2.825,7.8844,4.3988,6.1971,5.9261,15.5181,3.4539,8.0566,3.0952,15.8426,5.3532,2.0486,11.0486,10.1171,26.7114,17.8686,41.1932,21.5551,37.1346,27.1571,28.3703,23.141,39.8441,42.0657,27.0838,37.3492,18.7903,NA,29.1552,17.0191,25.2408,25.088,35.722,41.0973,46.4185,55.4413,62.7141,64.1226,86.0091,56.1063,114.4629,66.4369,99.3284,68.1121,82.4776,70.9781,73.7195,74.585,103.8216,70.3043,80.1525,182.3783,127.6421,163.641,199.9776,284.7288,182.119,194.3113,231.129,287.784,237.1765,320.1385,168.667,239.2332,272.9334,231.7333,149.0318,262.0565,134.8396,197.9062,183.8329,279.5366,95.6108,269.9933,237.7972,141.8807,214.4877,127.1631,34.9179,57.5857,161.5813,60.8767,58.2702
"1968-07-01",0,0,2e-04,0,0,0,0.0018,0,0.1973,0,0.0121,0.4945,0.0126,1e-04,3e-04,9e-04,0.0299,0.1533,0.1912,0.0577,0,0.0929,0.0094,0.0802,0,0,0,0.2315,0.1375,0,0.905,1.48,1.5128,2.8844,1.6162,2.5079,0.7807,1.0188,0.6806,1.396,0.0511,0.0337,1.46,0.1101,4.1172,NA,1.3174,5.6086,4.6104,5.2987,14.8552,13.3199,24.0917,45.9612,50.5276,62.8039,80.6655,76.2015,149.9519,127.9281,190.1335,129.7117,152.8373,115.5651,112.082,96.155,135.479,72.3048,84.23,192.4615,139.9089,172.226,208.7695,332.3315,217.2407,225.6482,332.9011,410.4197,408.0495,553.3522,274,428.6972,496.1288,381.3051,295.3152,455.7646,291.8525,364.8986,370.9186,442.8292,201.73,432.3332,374.6237,221.4248,282.7625,179.3942,52.0009,110.0135,251.1781,90.6644,90.2653
"1968-08-01",0.2128,0,0.0246,0,0,0,0,1e-04,0,0.4545,0.1347,0.1131,0.4543,0.775,0.4059,0.1263,0.0038,0,0.0128,0.0057,0.0015,0,0.0272,0.0035,0,0,0,0.0824,0.0109,0,0.1191,1.1147,3.1885,0.3653,4.1613,2.3865,11.3845,8.5288,8.9206,7.683,9.4784,9.4528,7.9818,23.5837,6.6674,NA,32.1411,16.5544,49.633,31.1787,42.8552,82.8198,60.1722,105.5461,100.9155,117.7009,162.3505,168.3876,275.1291,252.2425,350.1327,252.4212,302.6315,266.654,263.1789,250.485,293.5838,208.4991,222.1575,398.2734,295.7682,316.6817,385.8089,437.183,310.4001,268.8575,348.3488,373.4424,340.1465,402.3911,222.7424,307.8652,317.3026,266.5135,184.6775,332.1626,174.0568,262.8269,269.2789,396.5008,127.3917,393.4967,343.2516,214.1477,236.4672,180.0447,67.5347,107.1588,196.4996,96.5847,98.7323
"1968-09-01",0.1221,0,0,0,0,0.0014,0.0115,0.0377,0,0.5661,0.0871,0,1.6659,0.8372,0.0898,0.3003,3e-04,0,0,0.3044,0,0.0028,0,0.1911,0,0.1887,0,2.319,0.165,0,0.6732,0,6.1438,0,3.5197,0,4.2324,0,0,0,1.786,3.3847,4.4521,11.7452,7.8693,NA,20.5305,13.5958,31.7913,21.0623,27.848,55.4504,38.4583,79.733,65.3183,73.1852,110.718,79.6724,152.2318,92.9069,132.758,84.205,104.1333,85.9353,94.5413,85.1225,125.7447,70.4435,82.305,204.0992,140.5086,169.2393,205.1833,275.1055,194.8913,199.4418,299.6136,355.8999,349.7635,406.9334,179.6289,320.8049,310.2439,214.3322,187.9563,281.9366,180.5556,225.5094,236.8443,263.6889,143.2975,287.4248,226.3803,151.3547,146.6909,97.0828,38.0167,82.9521,105.7173,53.3622,48.7096
"1968-10-01",9.8564,0,10.3501,2.229,0.3282,1.0631,0.6434,0.3094,6e-04,1.4138,0.1334,0.257,3.3858,1.0758,0.2427,1.4806,0.0217,0,0.0037,1.6097,0.4797,0.1712,0,1.1007,0,0.4674,0.001,1.736,0.0847,0,0.818,0,8.1835,0.0667,5.0195,0,2.7606,0.0931,0.2629,0,1.8967,2.5397,0,9.7852,0,NA,22.2554,0.4521,25.0994,11.0282,12.7576,50.4238,13.0957,40.18,20.6598,30.9152,52.0817,53.6152,119.5823,75.1762,96.2053,73.2467,83.2782,79.4141,81.3604,80.6125,119.2417,74.7239,84.9275,185.9203,135.7586,143.953,204.038,214.5933,214.071,226.3923,329.7825,335.3557,284.701,350.1178,147.6789,253.8809,254.8205,192.8849,133.8162,284.0676,133.5942,223.6096,184.0535,302.7634,66.9758,289.187,279.8228,148.8235,215.6081,123.3197,43.7561,65.9794,157.7529,70.8906,73.3544
"1968-11-01",21.2884,0.4512,20.5536,3.5865,1.292,3.1292,2.184,0.5635,0,6.2239,0.1929,0,5.7399,2.5213,0.3061,0.0053,0,0,0,0.2496,0,0,0,0.0077,0,0.0162,0,0.626,0,0,0.0494,0,3.6886,0,2.0118,0,1.5083,0,0,0,0.7213,1.9885,0.0285,3.3785,1.2289,NA,6.3764,1.8684,4.6465,1.1637,3.0876,10.8245,4.6743,13.1524,9.6828,12.9378,23.3062,19.431,52.4429,32.1219,48.6894,30.585,39.7918,30.2846,34.7782,35.7925,49.6774,23.7187,30.885,105.7277,66.9771,83.5627,118.9236,160.2421,126.7378,126.3614,195.9724,238.0201,200.9152,301.165,111.9349,204.733,254.6017,205.9301,123.4423,284.2877,114.7138,221.8404,192.7475,308.2983,77.0992,303.2799,274.4482,181.1014,264.435,179.8328,67.7676,81.585,193.3301,93.9507,75.9269
